Class,Lat,Lon,2013_0106,2013_0609,2013_0912,2014_0103,2014_0306,2014_0609,2014_0912,2015_0103,2015_0306,2015_0609,2015_0912,2016_0103,2016_0306,2016_0609,2016_0912,2017_0103,2017_0306,2017_0609,2017_0912,2018_0103,2018_0306,2018_0609,2018_0912,2019_0103,2019_0306,2019_0609,2019_0912,2020_0103,2020_0306,2020_0609,2020_0912,2021_0103,2021_0306,2021_0609,2021_0912,2022_0103,2022_0306,2022_0609
1,9192878.277,380451.8922,-0.41004,-0.37097,-0.37009,-0.25978,-0.24103,-0.39789,-0.32366,-0.35046,-0.38927,-0.39148,-0.35879,-0.34591,-0.3164,nan,nan,-0.04941,-0.39912,-0.36334,nan,-0.41388,-0.39461,-0.40405,-0.37343,-0.2535,-0.37912,-0.35443,-0.35035,-0.48323,-0.48323,-0.29815,-0.42543,nan,-0.08404,-0.40533,nan,-0.37555,-0.343,nan
1,9185326.432,368362.1049,-0.44782,-0.42515,-0.42091,-0.43654,-0.32657,-0.44303,-0.37232,-0.45933,-0.38842,-0.41518,-0.36125,-0.41381,-0.38612,-0.39887,nan,-0.37021,-0.45376,-0.3936,-0.42688,-0.39831,-0.38238,-0.38881,nan,-0.37409,-0.38345,-0.39055,-0.39467,-0.42244,-0.42244,-0.39949,-0.38283,-0.36738,-0.36588,-0.4253,-0.19327,-0.40232,-0.41036,-0.39284
1,9191884.447,382894.6421,-0.20485,-0.2366,nan,-0.13629,-0.12538,-0.26347,-0.19455,-0.16036,-0.23029,-0.2319,-0.39006,-0.24191,nan,nan,nan,nan,-0.27273,-0.27337,nan,nan,-0.24176,-0.23716,nan,nan,-0.18877,-0.25369,-0.25369,-0.2647,-0.2647,-0.35925,-0.23865,nan,nan,-0.24508,nan,-0.19664,nan,nan
1,9172164.023,388571.2885,-0.32339,-0.35425,-0.34617,-0.33914,-0.36912,-0.39994,-0.36066,-0.41128,-0.4223,-0.35994,-0.35691,-0.34676,-0.31143,-0.39935,nan,-0.38033,-0.37282,-0.4115,nan,-0.36628,-0.35977,-0.33747,nan,-0.35727,-0.37884,-0.34328,-0.34328,-0.36128,-0.36128,-0.39074,-0.28383,nan,-0.31382,-0.3303,-0.22769,-0.26804,-0.31204,-0.30856
1,9172578.528,389023.0356,-0.38966,-0.41849,-0.34231,-0.33349,-0.39819,-0.3608,-0.33261,-0.36014,-0.34013,-0.36082,-0.31181,-0.12852,-0.30232,-0.38493,-0.23965,-0.35454,-0.39425,-0.3404,-0.33945,-0.31109,-0.31798,-0.3248,nan,-0.32941,-0.37785,-0.35217,-0.33535,-0.34721,-0.34721,-0.34217,-0.40405,-0.22451,-0.34357,-0.35639,nan,-0.31618,-0.32714,-0.31939
1,9186164.849,376769.7495,-0.21359,-0.22859,-0.2149,-0.11087,-0.23994,-0.25577,-0.21729,-0.22735,-0.19629,-0.24427,-0.25411,-0.26819,-0.1682,-0.14309,nan,-0.20122,-0.24103,-0.26266,-0.24317,-0.19934,-0.20451,-0.21302,-0.24705,-0.28227,-0.29415,-0.28764,-0.28764,-0.26213,-0.26213,-0.2738,-0.22256,-0.21285,-0.24261,-0.24075,nan,-0.26006,-0.28231,-0.27456
1,9187176.497,377073.5378,-0.36904,-0.35768,-0.34874,-0.3146,-0.33971,-0.3661,-0.32772,-0.409,-0.35417,-0.35668,-0.33571,-0.31648,-0.30888,nan,nan,0.10687,-0.31719,-0.34786,-0.34598,-0.34018,-0.31465,-0.29711,-0.33485,-0.32131,-0.33792,-0.31687,-0.31687,-0.32703,-0.32703,-0.33922,-0.28712,-0.18196,-0.33146,-0.34156,nan,-0.33131,-0.34808,-0.33003
1,9169637.953,386458.9994,-0.42188,-0.37967,-0.39268,0.01996,-0.39105,-0.41375,-0.36457,-0.4146,-0.40932,-0.40246,-0.38909,-0.4077,-0.34831,-0.37814,nan,-0.03419,-0.35335,-0.34496,-0.37863,-0.35941,-0.39325,-0.41606,nan,-0.29792,-0.43058,-0.41598,-0.39485,-0.42869,-0.42869,-0.36261,-0.40286,-0.34224,-0.40898,-0.3875,-0.32428,-0.34616,nan,-0.42198
1,9171788.414,371742.411,-0.41965,-0.28543,-0.43081,-0.37924,-0.37466,-0.4486,-0.38098,-0.44492,-0.43698,-0.41744,-0.35773,-0.42819,-0.39336,-0.36128,nan,0.18066,-0.45472,-0.39352,-0.38867,-0.41182,-0.39584,-0.38706,-0.31746,-0.40599,-0.27179,-0.35235,-0.37362,-0.39945,-0.39945,-0.37028,-0.23668,-0.3314,-0.40245,-0.36557,-0.28097,-0.33006,-0.3569,-0.323
1,9172667.38,370548.7084,-0.46338,-0.40278,-0.45473,-0.45009,-0.48391,-0.44046,-0.36798,-0.39691,-0.47596,-0.41096,-0.35892,-0.4111,-0.3746,-0.28202,-0.34488,0.11622,-0.41332,-0.39705,nan,-0.37369,-0.46429,-0.42487,-0.34304,-0.32122,-0.40796,-0.33165,-0.32676,-0.357,-0.357,-0.34945,-0.41381,-0.27678,-0.36115,-0.39895,-0.31624,-0.34983,-0.36954,-0.38072
1,9187926.739,370288.9635,-0.28458,-0.22722,-0.22339,-0.0548,-0.25611,-0.20366,-0.2061,-0.18844,-0.26926,-0.1988,-0.21109,-0.20512,-0.08771,-0.21793,-0.15895,nan,-0.24788,-0.24331,-0.28391,-0.25664,-0.26583,-0.28025,-0.26719,-0.26533,-0.23848,-0.33638,-0.30206,-0.2352,-0.2352,-0.28905,-0.33961,-0.24709,-0.22865,-0.28724,-0.20441,-0.26283,-0.26232,-0.24853
1,9170392.267,372620.1859,-0.32866,-0.30676,-0.32908,-0.26235,-0.2733,-0.28352,-0.2884,-0.29355,-0.35787,-0.30512,-0.26181,-0.29887,-0.26922,-0.17684,nan,0.18167,-0.37164,-0.28758,-0.29162,-0.32961,-0.30068,-0.32757,nan,-0.31177,-0.2875,-0.20772,-0.32039,-0.30164,-0.30164,-0.31532,-0.24909,-0.28657,nan,-0.33506,-0.2894,-0.31691,-0.68246,-0.29712
1,9184575.31,367352.4937,-0.51623,-0.48567,-0.46235,-0.46073,-0.39281,-0.42159,-0.43174,-0.51071,-0.4742,-0.46877,-0.43419,-0.45533,-0.47726,-0.50456,-0.48823,0.03485,-0.52524,-0.48678,-0.47956,-0.54704,-0.47738,-0.47989,nan,-0.50483,-0.51255,-0.48956,-0.49167,-0.52408,-0.52408,-0.41168,-0.47624,-0.47493,-0.38619,-0.54605,-0.37956,-0.50554,-0.47574,-0.38126
1,9188476.173,375874.0407,-0.27269,-0.28333,-0.25241,-0.21687,-0.25118,-0.27288,-0.28777,-0.32532,-0.27867,-0.31369,-0.26789,-0.26318,nan,-0.30379,-0.3484,0.03029,-0.31105,-0.3373,-0.39975,-0.29183,-0.30471,-0.32389,-0.29608,-0.30938,-0.33044,-0.32747,-0.32747,-0.34776,-0.34776,-0.3278,-0.26461,-0.25858,-0.32168,-0.29946,nan,-0.33714,-0.3267,-0.31132
1,9179344.359,375790.1092,-0.39603,-0.31713,-0.38224,-0.25627,-0.33243,-0.28261,-0.19126,-0.20053,-0.25778,-0.28171,-0.24992,-0.21206,-0.174,-0.06076,-0.14466,-0.21247,-0.1752,-0.2392,-0.11157,-0.20883,-0.22566,-0.25348,-0.12429,-0.22515,-0.24382,-0.30578,-0.22984,-0.27424,-0.27424,-0.20006,-0.2119,-0.12685,-0.20454,-0.28499,-0.17496,-0.24542,-0.33079,-0.28369
1,9180071.459,376052.0124,-0.16182,-0.15774,-0.16545,-0.1499,-0.07489,-0.20128,-0.14986,-0.10361,-0.11114,-0.22263,-0.2202,-0.23455,-0.31819,-0.26936,nan,-0.34937,-0.36531,-0.3994,nan,-0.30841,-0.3795,-0.35696,-0.3233,-0.32116,-0.34486,-0.38511,-0.34652,-0.38077,-0.38077,-0.40762,-0.37912,-0.34617,-0.29198,-0.28513,-0.22602,-0.31881,-0.38208,-0.30727
1,9179328.562,375004.64,-0.30383,-0.35491,-0.28284,-0.31683,-0.38129,-0.31667,-0.30363,-0.33963,-0.33226,-0.36485,-0.27153,-0.3671,-0.3607,-0.31706,-0.23831,-0.31609,-0.32789,-0.34777,-0.34522,-0.32611,-0.27756,-0.30336,-0.17732,-0.17867,-0.22195,-0.22402,-0.22402,-0.23788,-0.23788,-0.13972,-0.32154,-0.14117,-0.18968,-0.20789,-0.19638,-0.16603,-0.03896,-0.21858
1,9183852.335,368787.2937,-0.48838,-0.4308,-0.47989,-0.48306,-0.52929,-0.48538,-0.39825,-0.45221,-0.49281,-0.477,-0.40735,-0.44053,-0.47074,-0.45116,-0.27412,-0.43647,-0.54099,-0.42032,-0.47861,-0.46233,-0.44516,-0.43547,-0.43509,-0.44035,-0.46633,-0.47515,-0.44646,-0.49386,-0.49386,-0.47833,-0.44996,-0.43709,-0.42231,-0.49668,-0.32283,-0.49426,-0.47315,-0.42932
1,9201549.237,384312.0152,-0.41931,-0.3903,-0.40205,-0.40972,-0.30028,-0.42524,-0.37539,-0.43759,-0.41338,-0.37582,-0.39199,-0.36301,nan,nan,-0.3669,-0.07509,-0.31854,-0.35086,nan,nan,-0.31524,-0.34875,-0.27769,-0.1125,-0.38518,-0.36026,-0.34689,-0.35555,-0.35555,-0.36412,-0.35275,nan,-0.34128,-0.37358,nan,-0.34582,-0.30618,nan
1,9167893.783,386958.5996,-0.28287,-0.32157,-0.3272,-0.28513,-0.3599,-0.34676,-0.35717,-0.3965,-0.34925,-0.34633,-0.33289,-0.35593,-0.2194,-0.40306,-0.30986,0.04513,-0.35815,-0.3507,-0.38132,-0.33423,-0.34608,-0.36501,nan,-0.40033,-0.45477,-0.37438,-0.3525,-0.3974,-0.3974,nan,-0.34877,-0.31745,-0.41406,-0.3077,-0.28262,-0.30405,-0.33836,-0.35428
1,9184183.518,378311.9762,-0.368,-0.32662,-0.29016,-0.24735,-0.35174,-0.37107,-0.29094,-0.41196,-0.27908,-0.31451,-0.30614,-0.31869,-0.39405,-0.33985,-0.30555,0.11422,-0.45989,-0.33709,-0.36579,-0.37427,-0.31617,-0.30137,-0.26635,-0.26238,-0.40657,-0.3512,-0.3512,-0.3528,-0.3528,-0.33421,-0.31492,-0.30749,-0.28255,-0.28442,nan,-0.34544,-0.31997,-0.30303
1,9184612.575,378457.2536,-0.36886,-0.38995,-0.37203,-0.25681,-0.41343,-0.43111,-0.34326,-0.43881,-0.37877,-0.38184,-0.31133,-0.34927,-0.38439,-0.3591,-0.28809,0.09361,-0.43099,-0.40278,nan,-0.40782,-0.40954,-0.3983,nan,-0.40236,-0.39602,-0.38486,-0.38409,-0.37401,-0.37401,-0.42099,-0.37118,-0.39529,-0.37978,-0.38229,nan,-0.37842,-0.3496,-0.35845
1,9187054.456,379123.0963,-0.3138,-0.31459,-0.23589,-0.2806,-0.29743,-0.36333,-0.31528,-0.17725,-0.39379,-0.35914,-0.29912,-0.36407,-0.36224,-0.37847,-0.23359,0.05332,-0.33843,-0.37837,-0.35069,-0.33418,-0.3525,-0.34569,-0.38593,-0.29377,-0.36282,-0.37466,-0.36577,-0.38512,-0.38512,-0.40654,-0.35005,nan,nan,-0.35472,nan,-0.32392,-0.15442,-0.31057
1,9195717.595,383341.2587,-0.36249,-0.33651,-0.3522,-0.35028,-0.19328,-0.35734,-0.3009,-0.35627,-0.35735,-0.31575,-0.30313,-0.33604,nan,nan,nan,-0.31558,-0.42964,-0.32637,nan,nan,-0.41756,-0.36756,-0.35074,-0.39635,-0.36482,-0.35323,-0.33414,-0.37532,-0.37532,-0.38015,-0.3567,nan,nan,-0.36735,nan,-0.32611,nan,nan
1,9181496.691,372090.7276,-0.27519,-0.25963,-0.25847,-0.14738,-0.25977,-0.29544,-0.26042,-0.25029,-0.21447,-0.23762,-0.21755,-0.20911,-0.20555,-0.15334,-0.15652,0.09131,-0.21826,-0.25307,nan,-0.25257,-0.23732,-0.23993,nan,-0.23361,-0.27163,-0.26968,-0.27939,-0.27934,-0.27934,-0.31635,-0.25798,-0.20833,-0.2761,-0.24207,nan,-0.22523,-0.23766,-0.22114
1,9179983.813,371734.4617,-0.36722,-0.35591,-0.34691,-0.30455,-0.28802,-0.35839,-0.2434,-0.26931,-0.21722,-0.36511,-0.33758,-0.20939,-0.24782,-0.27888,nan,0.04975,-0.31032,-0.35207,-0.33228,-0.28301,-0.28129,-0.40158,-0.16375,-0.21254,-0.29286,-0.32714,-0.3502,-0.27468,-0.27468,-0.33412,-0.34332,-0.29885,-0.28436,-0.34286,-0.17048,-0.30422,-0.26042,-0.29226
1,9187888.789,380017.6347,-0.27404,-0.31322,-0.25483,-0.0821,-0.21194,-0.26267,-0.24035,-0.25918,-0.29337,-0.24619,-0.23305,-0.251,-0.22746,-0.27502,-0.22962,0.09522,-0.2843,-0.29008,nan,-0.30838,-0.30523,-0.28458,-0.27281,-0.3277,-0.30123,-0.30921,-0.30921,-0.3011,-0.3011,-0.307,-0.26492,-0.22759,-0.28616,-0.28478,nan,-0.25126,-0.16335,-0.23872
1,9184217.451,379992.7149,-0.28221,-0.29563,-0.2477,-0.18115,-0.24134,-0.15706,-0.27491,-0.31805,-0.29948,-0.28183,-0.2307,-0.25386,-0.03123,-0.21135,nan,0.10591,-0.31774,-0.27712,-0.30856,-0.22639,-0.26229,-0.27151,-0.08705,-0.29639,-0.21949,-0.29301,-0.28226,-0.307,-0.307,-0.31246,-0.33396,-0.25673,-0.29159,-0.26897,nan,-0.27007,-0.25216,-0.26075
1,9184227.328,379960.0253,-0.3212,-0.31118,-0.30913,-0.03696,-0.37388,-0.22802,-0.34118,-0.34148,-0.34897,-0.34964,-0.32197,-0.37209,-0.31514,-0.3102,nan,-0.29853,-0.33929,-0.32281,-0.34147,-0.26589,-0.30515,-0.28034,nan,-0.28618,-0.29254,-0.32583,-0.34443,-0.31169,-0.31169,-0.29616,-0.34881,-0.23641,-0.25573,-0.2787,nan,-0.31486,-0.29937,-0.25552
1,9202964.103,381132.4479,nan,-0.31562,-0.31956,-0.30639,-0.36316,-0.34764,-0.24972,-0.39943,-0.32504,-0.36625,-0.35066,-0.19745,nan,-0.35967,-0.28442,0.09849,-0.30519,-0.31115,-0.35719,nan,-0.36602,-0.31805,-0.35595,nan,-0.34268,-0.38501,-0.39008,-0.34856,-0.34856,-0.27932,-0.25706,nan,nan,-0.37049,-0.43428,-0.27245,nan,-0.27808
1,9175840.093,387139.0725,-0.32066,-0.17461,-0.22136,-0.20871,-0.23155,-0.27276,-0.26376,-0.38562,-0.39499,-0.4492,-0.33884,-0.22984,-0.41099,-0.52329,-0.36763,0.13423,-0.48424,-0.4491,-0.56708,-0.7219,-0.64906,-0.50012,-0.5236,-0.23425,-0.48964,-0.43683,-0.4572,-0.39985,-0.39985,-0.47165,-0.41481,-0.28031,-0.45314,-0.47477,-0.35512,-0.42488,-0.53203,-0.38364
1,9175992.607,386787.5678,-0.30855,-0.29344,-0.28431,-0.28677,-0.31543,-0.2666,-0.23554,-0.3094,-0.29453,-0.30713,-0.30701,nan,-0.25489,-0.24732,-0.20073,0.18248,-0.33182,-0.31672,-0.3405,-0.33069,-0.2863,-0.32699,-0.30386,-0.23718,-0.29583,-0.28137,-0.28055,-0.33868,-0.33868,-0.17264,-0.19724,-0.28459,-0.32299,-0.309,-0.25544,-0.30479,-0.23289,-0.25997
1,9176014.75,387111.7773,-0.15485,-0.20824,-0.21785,-0.11314,-0.06957,-0.10171,-0.0663,-0.15112,-0.1328,-0.14736,-0.15475,-0.21555,-0.17604,-0.20508,-0.1755,0.15658,-0.21631,-0.28057,-0.29914,-0.18998,-0.22893,-0.21249,-0.10238,-0.2481,-0.15811,-0.2144,-0.16286,-0.18766,-0.18766,-0.14406,-0.21522,-0.08089,-0.20943,-0.18123,-0.22967,-0.17106,-0.13604,-0.14943
1,9182863.044,373887.1858,-0.32688,-0.3777,-0.31667,-0.38213,-0.32975,-0.37678,-0.3428,-0.34358,-0.40757,-0.34697,-0.34645,-0.34519,-0.31691,-0.29774,-0.29099,0.14603,-0.39262,-0.36955,-0.38778,-0.48158,-0.36715,-0.3973,-0.43185,-0.33047,-0.36953,-0.38165,-0.38165,-0.35613,-0.35613,-0.35015,-0.37899,-0.3086,-0.28406,-0.353,-0.27321,-0.34858,-0.35227,-0.29065
1,9181926.759,380877.4366,-0.36102,-0.2862,-0.3103,-0.26793,-0.31725,-0.33477,-0.33037,-0.24836,-0.34344,-0.32849,-0.31714,-0.34542,-0.28379,-0.31022,-0.29276,0.20031,-0.30631,-0.2895,-0.2647,-0.30796,-0.30858,-0.31235,-0.2842,-0.33229,-0.32358,-0.33459,-0.31082,-0.32765,-0.32765,-0.17858,nan,-0.22937,nan,-0.28984,nan,-0.25876,-0.23218,-0.24265
1,9170247.611,392905.4066,-0.18722,-0.15586,-0.20111,-0.29846,-0.1303,-0.15151,-0.15397,-0.15716,-0.23952,-0.20868,-0.17604,-0.11053,-0.17612,-0.14586,nan,0.14568,-0.17218,-0.16595,nan,-0.17427,-0.14245,-0.15812,nan,nan,-0.13799,-0.21355,-0.21523,-0.17008,-0.17008,-0.10891,-0.13386,-0.10637,-0.10711,-0.17868,-0.09804,-0.07259,0.19358,-0.08541
1,9171281.203,393138.0946,-0.35226,-0.38701,-0.35423,nan,-0.374,-0.27625,-0.2305,-0.21707,-0.37321,-0.31619,-0.34226,-0.37725,-0.30518,-0.21139,nan,-0.18378,-0.42433,-0.4354,nan,-0.34663,-0.31433,-0.35346,-0.15311,-0.26182,-0.34189,-0.35349,-0.3101,-0.40654,-0.40654,-0.38164,nan,-0.36197,-0.38038,-0.40264,-0.34365,-0.3886,-0.25789,-0.40525
1,9183100.881,370586.0272,-0.41949,-0.40477,-0.37457,-0.26925,-0.37984,-0.39853,-0.34698,-0.35861,-0.35408,-0.33413,-0.29956,-0.38605,-0.33288,-0.32259,-0.29218,0.09527,-0.40455,-0.3924,nan,-0.40042,-0.354,-0.35936,-0.17504,-0.33029,-0.32989,-0.35901,-0.36753,-0.33488,-0.33488,-0.31708,-0.34384,-0.28317,-0.31815,-0.32667,nan,-0.33844,-0.25992,-0.3085
1,9173180.323,379493.9868,-0.41224,-0.40934,-0.43123,-0.44731,-0.41887,-0.44168,-0.41714,-0.46505,-0.47486,-0.43361,-0.42194,-0.42011,-0.38086,-0.4202,nan,-0.38244,-0.46716,-0.41701,nan,-0.4457,-0.42294,-0.4488,nan,-0.24176,-0.42092,-0.42797,-0.40106,-0.4754,-0.4754,-0.43927,-0.40083,-0.42868,-0.46019,-0.47926,-0.38808,-0.44072,-0.23839,-0.39417
1,9187742.738,379545.2641,-0.23439,-0.25898,-0.22818,-0.15867,-0.21591,-0.26476,-0.24502,-0.25132,-0.25937,-0.24626,-0.17863,-0.22644,-0.2232,-0.24937,-0.1883,0.09874,-0.21809,-0.25386,nan,-0.24,-0.26406,-0.23016,nan,-0.27472,-0.26656,-0.24229,-0.24229,-0.2546,-0.2546,-0.21022,-0.2588,nan,-0.25028,-0.2721,nan,-0.23183,-0.02096,-0.25414
1,9191345.54,379190.1865,-0.329,-0.31356,-0.34067,-0.32649,-0.26501,-0.34958,-0.29504,-0.36883,-0.35171,-0.31888,-0.31481,-0.32456,-0.23957,-0.31182,-0.22647,-0.29918,-0.36595,-0.31262,-0.29475,-0.32153,-0.31871,-0.34283,-0.35271,-0.35527,-0.29715,-0.31507,-0.29887,-0.32902,-0.32902,-0.10808,-0.33423,nan,nan,-0.34927,nan,-0.30598,-0.28131,-0.30184
1,9189959.419,379924.2742,-0.38109,-0.34933,-0.36023,-0.24041,-0.22632,-0.36345,-0.25908,-0.33808,-0.35004,-0.29563,-0.32998,-0.26809,-0.20704,-0.36225,-0.31943,-0.34926,-0.36027,-0.34486,-0.32665,-0.37082,-0.3441,-0.33457,-0.33406,-0.36508,-0.39466,-0.4033,-0.35697,-0.40494,-0.40494,nan,-0.44188,-0.21742,-0.37101,-0.31576,nan,-0.33618,-0.35033,-0.32029
1,9190170.017,378699.6341,-0.34651,-0.32906,-0.33888,-0.20743,-0.28815,-0.34496,-0.27544,-0.37437,-0.35696,-0.31062,-0.3574,-0.32686,-0.03438,-0.38406,-0.25218,-0.32134,-0.37322,-0.3292,-0.26428,-0.30742,-0.312,-0.31309,-0.27255,-0.30738,-0.31264,-0.33747,-0.33921,-0.26445,-0.26445,-0.32004,-0.2703,nan,-0.26376,-0.30275,-0.17272,-0.20195,-0.28309,-0.27333
1,9187379.393,368790.6025,-0.20636,-0.18348,-0.23448,-0.11102,-0.17342,-0.18847,-0.23425,-0.1939,-0.18336,-0.21601,-0.21906,-0.05255,-0.16842,-0.14839,-0.29933,0.10951,-0.22885,-0.22793,-0.24816,-0.16095,-0.20941,-0.19023,-0.22485,-0.16506,-0.12845,-0.21234,-0.22109,-0.22793,-0.22793,-0.1963,-0.21345,-0.206,-0.18628,-0.2518,nan,-0.23147,-0.17799,-0.20217
1,9185548.833,378831.3707,-0.28353,-0.27184,-0.29052,-0.19784,-0.29674,-0.34409,-0.28413,-0.33217,-0.3172,-0.33331,-0.28673,-0.27615,-0.24636,-0.27558,nan,-0.27855,-0.32146,-0.29203,-0.32914,-0.33272,-0.30146,-0.35297,-0.26883,-0.3121,-0.32704,-0.32923,-0.34856,-0.31167,-0.31167,-0.3223,-0.34936,-0.27816,-0.35708,-0.30454,nan,-0.28402,-0.29373,-0.32982
1,9196738.663,372975.4318,-0.33252,-0.30968,-0.35825,nan,-0.23525,-0.31468,-0.30478,-0.29991,-0.25279,-0.36946,-0.30448,nan,nan,-0.26165,nan,0.21529,-0.23838,-0.29392,nan,nan,-0.21689,-0.36578,nan,-0.18194,-0.24817,-0.42367,-0.42367,-0.23631,-0.23631,-0.3215,-0.39387,nan,-0.21145,-0.26777,nan,-0.17127,nan,-0.08306
1,9181438.378,377254.5826,-0.33638,-0.33323,-0.34336,-0.29642,-0.39353,-0.3666,-0.33245,-0.3876,-0.2922,-0.34936,-0.29555,-0.34112,-0.37645,-0.28306,-0.34412,-0.33618,-0.35248,-0.32929,-0.32465,-0.3048,-0.34375,-0.34776,-0.25074,-0.28749,-0.34564,-0.3668,-0.34949,-0.34092,-0.34092,-0.28766,-0.33786,-0.28238,-0.31716,-0.32056,-0.26608,-0.23077,-0.30907,-0.28924
1,9181964.979,377338.2051,-0.23489,-0.32549,-0.32482,-0.29542,-0.31696,-0.33497,-0.31776,-0.33961,-0.3325,-0.35068,-0.32527,-0.29431,-0.26026,-0.26346,-0.23497,0.12511,-0.33752,-0.32805,-0.35114,-0.29477,-0.30195,-0.32996,-0.31909,-0.23359,-0.36052,-0.32845,-0.3033,-0.35465,-0.35465,-0.26595,-0.31439,-0.35096,-0.34021,-0.3641,-0.24648,-0.30374,-0.30977,-0.3032
1,9163948.729,369985.6136,-0.34625,-0.35531,-0.34486,-0.30219,-0.29537,-0.26757,-0.31726,-0.34068,-0.31733,-0.31173,-0.33667,-0.33961,-0.31231,-0.29827,nan,-0.07655,-0.34691,-0.32175,-0.34163,-0.35324,-0.29617,-0.34294,-0.25264,-0.31361,-0.34909,-0.34654,-0.30898,-0.37847,-0.37847,-0.32229,-0.32094,-0.32592,-0.36881,-0.34577,-0.29998,-0.33473,-0.36564,-0.32214
1,9168193.38,365450.1237,-0.39383,-0.35362,-0.36521,-0.39801,-0.42688,-0.41486,-0.34718,-0.43768,-0.38703,-0.37211,-0.34595,-0.2922,-0.1707,-0.30944,-0.33002,-0.33737,-0.45496,-0.3817,nan,-0.40529,-0.38532,-0.35874,-0.32935,-0.33128,-0.35308,-0.34262,-0.34262,-0.35449,-0.35449,-0.36496,-0.30937,-0.28663,-0.10903,-0.34773,-0.28574,-0.3637,-0.30621,-0.36131
1,9180857.512,386587.9699,-0.4113,-0.39036,-0.40023,-0.26872,-0.36482,-0.41462,-0.35962,-0.35122,-0.40547,-0.39014,-0.35897,-0.40216,-0.30426,-0.43882,-0.34631,0.0637,-0.40916,-0.36524,-0.39444,-0.24144,-0.32697,-0.30802,nan,-0.34833,-0.29763,-0.36432,-0.30881,-0.29365,-0.29365,-0.35383,-0.27046,-0.38944,-0.35899,-0.3616,-0.2709,-0.30923,-0.31841,-0.37393
1,9181431.551,386258.7285,-0.28826,-0.27369,-0.16306,-0.22276,-0.27136,-0.2843,-0.2811,-0.27399,-0.27998,-0.24084,-0.25365,-0.28305,-0.26619,nan,-0.20244,0.18533,-0.28318,-0.2938,-0.23724,-0.27951,-0.31561,-0.28228,-0.21957,-0.25645,-0.27642,-0.27955,-0.23763,-0.25199,-0.25199,-0.29404,nan,-0.26828,-0.27503,-0.2584,-0.25509,-0.22304,-0.30919,-0.29758
1,9169821.498,384775.2471,-0.40121,-0.38799,-0.33543,-0.10151,-0.37383,-0.36853,-0.386,-0.37395,-0.15997,-0.34508,-0.32908,-0.26302,-0.32109,-0.328,nan,-0.03268,-0.34653,-0.3716,nan,-0.34104,-0.40317,-0.40354,-0.29938,-0.34768,-0.40473,-0.35344,-0.34816,-0.42023,-0.42023,-0.35316,nan,-0.0759,-0.3786,-0.3505,-0.34093,-0.32271,-0.28579,-0.40981
1,9181650.404,388977.3649,-0.32798,-0.29086,-0.16874,-0.28006,-0.19557,-0.30531,-0.29539,-0.34403,-0.24848,-0.31125,-0.28207,-0.28757,nan,nan,-0.34041,0.09185,-0.35578,-0.31803,-0.25149,-0.33294,-0.29694,-0.32691,-0.38699,-0.3593,-0.41884,-0.35428,-0.34181,-0.38603,-0.38603,-0.34434,nan,-0.34288,-0.33856,-0.318,-0.29875,-0.28274,nan,-0.31595
1,9186728.149,378988.3173,-0.34965,-0.32709,-0.29142,-0.2617,-0.24149,-0.32758,-0.27316,-0.38634,-0.33125,-0.31657,-0.26588,-0.32977,-0.25466,-0.3502,nan,0.07304,-0.25205,-0.33593,nan,-0.3032,-0.35046,-0.23237,-0.11607,-0.16241,-0.24702,-0.24511,-0.25509,-0.27389,-0.27389,nan,-0.20951,nan,nan,-0.29577,nan,-0.26326,-0.339,-0.2733
1,9171206.132,394729.6409,-0.35583,-0.39251,-0.37527,-0.35787,-0.3885,-0.3035,-0.37991,-0.40958,-0.37971,-0.36245,-0.269,-0.41748,-0.34767,-0.35257,nan,-0.17056,-0.47382,-0.38852,-0.41689,-0.39874,-0.4207,-0.41187,nan,nan,-0.44142,-0.43562,-0.38694,-0.48383,-0.48383,nan,-0.40585,-0.35844,-0.37093,-0.39215,-0.4172,-0.33206,-0.36926,-0.39411
1,9177497.739,377765.2653,-0.38893,-0.33828,-0.33457,-0.22043,-0.35891,-0.38045,-0.30359,-0.38012,-0.34038,-0.32904,-0.29176,-0.38598,-0.31309,-0.26429,-0.28317,0.07622,-0.36421,-0.31085,-0.38877,-0.35633,-0.32194,-0.32667,nan,-0.35858,-0.35883,-0.33788,-0.34424,-0.32946,-0.32946,-0.30077,-0.26811,-0.31393,-0.27721,-0.3028,nan,-0.28391,-0.25334,-0.2803
1,9174303.295,373128.3005,-0.39945,-0.39415,-0.38411,-0.36299,-0.34621,-0.40845,-0.37574,-0.46033,-0.38234,-0.3923,-0.3311,-0.35366,-0.40308,-0.36859,nan,0.10203,-0.41658,-0.39571,-0.36882,-0.4253,-0.40193,-0.30355,nan,-0.36155,-0.37614,-0.40375,-0.4007,-0.39282,-0.39282,-0.37855,-0.34873,-0.34855,-0.37748,-0.3984,-0.29077,-0.38908,-0.37171,-0.3859
1,9175167.8,373469.1455,-0.25218,-0.28865,-0.21404,-0.21314,-0.28502,-0.28437,-0.2613,-0.24426,-0.32788,-0.31367,-0.27246,-0.29006,-0.24773,-0.32135,-0.22253,-0.21929,-0.29302,-0.32272,-0.25507,-0.25201,-0.24536,-0.27479,nan,-0.28274,-0.32855,-0.3005,-0.3005,-0.32803,-0.32803,-0.33492,-0.24856,-0.27729,-0.33036,-0.2447,-0.25773,-0.27405,-0.3071,-0.32733
